offering_id,hotel,city,avg_rating,sentiment_score,pros,cons,n_reviews
AVwecGMaByjofQCxyNSO,Lyndon Motor Lodge,Lyndon,4.5,0.875,"['clean rooms', 'value', 'comfortable', 'friendly staff']",[],2
AVwecLXEByjofQCxyOJN,Baymont Inn Suites Normal Bloomington,Normal,1.0,0.0,[],['broken'],1
AVwecRCQkufWRAb5C8lN,Indianhead Motel,Ironwood,4.25,0.8125,"['clean rooms', 'value', 'comfortable', 'food', 'view']",['small rooms'],4
AVwecTwbByjofQCxyPd_,Otsego Motel,East Springfield,5.0,1.0,"['clean rooms', 'friendly staff', 'food', 'value']",[],1
AVwecdk9kufWRAb5C-l_,Mayberry Motor Inn,Mount Airy,4.5,0.875,"['location', 'clean rooms']","['small rooms', 'broken']",2
AVwed-yWIN2L1WUf5NSx,The Maritime Hotel,New York,4.1111,0.7778,"['location', 'friendly staff', 'comfortable', 'food', 'clean rooms', 'good wifi']","['small rooms', 'slow wifi']",9
AVwed2jdkufWRAb5DLdS,Hampton Inn Norfolk/Virginia Beach,Virginia Beach,4.4737,0.8684,"['food', 'friendly staff', 'comfortable', 'location', 'clean rooms', 'value']","['noisy rooms', 'cleanliness']",19
AVwedE-AIN2L1WUf5Eji,Ramada Bozeman,Bozeman,4.5,0.875,"['friendly staff', 'clean rooms', 'comfortable', 'food', 'value']",[],2
AVwedHa5_7pvs4fzDIkG,Econo Lodge,Crestview,2.5,0.375,"['clean rooms', 'comfortable']",[],2
AVwedKLUkufWRAb5DEzN,Relax Inn,West Memphis,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable']",[],1
AVwedPRFIN2L1WUf5F4r,Courtyard Myrtle Beach Barefoot Landing,Myrtle Beach,4.5714,0.8929,"['friendly staff', 'location', 'clean rooms', 'food', 'value', 'comfortable']",[],7
AVwedQ9okufWRAb5DFsQ,Hilton Garden Inn Valley Forge/Oaks,Phoenixville,4.5455,0.8864,"['friendly staff', 'location', 'clean rooms', 'food', 'comfortable', 'good wifi']","['noisy rooms', 'expensive', 'small rooms']",11
AVwedbstByjofQCxyZ5i,Best Western Orchard Inn,Ukiah,4.8,0.95,"['food', 'friendly staff', 'location', 'clean rooms']",[],5
AVwedlM6_7pvs4fzDM1V,Circle D Motel,Escalante,4.5,0.875,"['friendly staff', 'clean rooms', 'comfortable', 'location', 'food', 'view']",[],8
AVwedqSb_7pvs4fzDNmB,Hilton Garden Inn Fayetteville,Fayetteville,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable', 'food', 'location']",[],4
AVwedwDLIN2L1WUf5K9-,Holliday inn Folly Beach,Folly Beach,4.0,0.75,"['clean rooms', 'comfortable']",[],1
AVwedxmDByjofQCxydVB,Martinique Motel,Atlantic City,4.0,0.75,"['friendly staff', 'location']",[],1
AVwee2ex_7pvs4fzDZj5,The Inn At Crested Butte,Crested Butte,3.6667,0.6667,"['location', 'comfortable']","['cleanliness', 'expensive', 'broken']",3
AVwee2pBByjofQCxyn7J,Days Inn & Suites Spokane Airport Airway Heights,Airway Heights,4.25,0.8125,"['clean rooms', 'friendly staff', 'food', 'comfortable', 'good wifi']",['slow wifi'],4
AVweeKnkkufWRAb5DOf-,Hilton Garden Inn Edison/Raritan Center,Edison,4.4,0.85,"['clean rooms', 'friendly staff', 'food', 'good wifi', 'comfortable', 'location']","['noisy rooms', 'slow wifi']",5
AVweeObzIN2L1WUf5Pdb,Hampton Inn Suites Deland,DeLand,5.0,1.0,"['friendly staff', 'location', 'comfortable', 'food', 'clean rooms']",[],3
AVweeQx7_7pvs4fzDTn7,Best Western Airport Inn,Monroe,4.0,0.75,"['food', 'location', 'value', 'good wifi', 'friendly staff', 'comfortable']",[],4
AVweeUcLIN2L1WUf5QYf,AC Hotel Miami Beach,Miami Beach,5.0,1.0,"['friendly staff', 'location']",[],1
AVweefHwkufWRAb5DRkO,Howard Johnson Marina at Monterey Bay,Marina,4.0,0.75,"['clean rooms', 'food', 'good wifi']",['slow wifi'],1
AVweelwAkufWRAb5DStt,Schweich's Hotel Bar & Restaurant,Kenyon,4.5,0.875,"['food', 'clean rooms', 'friendly staff']",[],2
AVween-NByjofQCxylqp,Pakalana Inn,Hilo,5.0,1.0,"['location', 'comfortable']",[],1
AVweergdIN2L1WUf5UH0,Wyndham Garden Pittsburgh Airport,Pittsburgh,2.875,0.4688,"['friendly staff', 'location', 'food', 'clean rooms']",['rude staff'],8
AVweet8EkufWRAb5DUC9,Economy Inn,Jacksonville,1.0,0.0,[],['cleanliness'],1
AVweetE9ByjofQCxymeX,Ramada Limited - Port Allen,Port Allen,3.0,0.5,[],[],1
AVwef6iIByjofQCxyyMK,Turner Falls Inn,Davis,2.5,0.375,"['clean rooms', 'friendly staff', 'location']",['broken'],2
AVwefFAJkufWRAb5DXfO,Best Western Dallas Inn & Suites,Dallas,5.0,1.0,"['clean rooms', 'friendly staff', 'location', 'food']",[],1
AVwefLcrByjofQCxyrBd,Hilton Garden Inn Bowling Green,Bowling Green,4.5,0.875,"['clean rooms', 'food', 'value', 'friendly staff']",[],2
AVwefMM2kufWRAb5DYit,Home2 Suites by Hilton Tallahassee State Capitol,Tallahassee,5.0,1.0,"['friendly staff', 'clean rooms', 'comfortable', 'food', 'value', 'location']",[],10
AVwefkLpIN2L1WUf5csY,Americas Best Value Inn,Ironwood,4.0,0.75,"['friendly staff', 'location', 'clean rooms']",['small rooms'],3
AVwefl5RIN2L1WUf5c-H,Admiral Hotel,Arlington,2.0,0.25,[],[],1
AVwefn0lIN2L1WUf5dOq,Best Western-edgewater Inn,Edgewater,4.0,0.75,['comfortable'],[],1
AVweft8tkufWRAb5DdsN,Sleep inn,Summerville,3.0,0.5,[],[],1
AVwefva7ByjofQCxywip,Holiday Inn Express Suites Deming Mimbres Valley,Deming,4.6667,0.9167,"['food', 'clean rooms', 'friendly staff', 'location']",[],3
AVwegEP1IN2L1WUf5hhB,Holiday Inn North Phoenix,Phoenix,3.0,0.5,"['friendly staff', 'clean rooms', 'comfortable', 'value', 'location', 'food']","['noisy rooms', 'cleanliness', 'broken', 'small rooms', 'expensive', 'slow wifi']",32
AVwegGrq_7pvs4fzDlvK,Comfort Suites Airport,Columbus,3.0,0.5,[],[],1
AVwegH5PIN2L1WUf5iA8,Westchester Hotel,Culver City,1.0,0.0,[],[],1
AVwegJ9-ByjofQCxy0ab,Comfort Suites,Chesapeake,4.0,0.75,"['comfortable', 'food', 'location', 'good wifi']",['slow wifi'],3
AVwegRCDIN2L1WUf5jby,Seaside Inn,Isle of Palms,2.0,0.25,[],[],2
AVwegRKpkufWRAb5Di-N,Comfort Inn,Wichita Falls,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable', 'food']",[],1
AVwegRxpkufWRAb5DjDF,Timber Creek Chalets,Estes Park,4.0,0.75,"['friendly staff', 'location', 'view']",['small rooms'],2
AVwegUhB_7pvs4fzDnzL,Mesa View Inn,Iraan,1.0,0.0,[],[],1
AVweggP5ByjofQCxy3w0,Sleep Inn Suites Tyler South,Tyler,4.6667,0.9167,"['friendly staff', 'location', 'food', 'clean rooms']",['small rooms'],3
AVwegsSIkufWRAb5Dm7z,Birch Bay Get Away,Blaine,4.6667,0.9167,"['comfortable', 'clean rooms', 'friendly staff', 'food', 'location']",[],3
AVweguO9ByjofQCxy5sp,Stonebrook Lodge,Cherokee,4.5,0.875,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'food', 'good wifi']",['slow wifi'],2
AVweh-i3ByjofQCxzFv2,Comfort Suites Lexington,Lexington,5.0,1.0,"['friendly staff', 'food', 'clean rooms', 'comfortable']",[],3
AVweh4-pkufWRAb5DyTv,Comfort Inn Suites,Alvarado,5.0,1.0,"['friendly staff', 'location', 'value', 'clean rooms', 'comfortable', 'food']",[],2
AVweh7AnByjofQCxzFJQ,Homewood Suites by Hilton Orlando-Nearest to Univ Studios,Orlando,5.0,1.0,"['friendly staff', 'comfortable', 'food']",[],1
AVwehEhfByjofQCxy9FY,Quality Inn Suites,Santee,1.0,0.0,[],[],1
AVwehEtZByjofQCxy9Hr,Aloft Sarasota,Sarasota,5.0,1.0,"['location', 'clean rooms', 'friendly staff', 'view']",[],2
AVwehabgkufWRAb5Dtwg,Millennium Hotel Durham,Durham,2.0,0.25,[],['cleanliness'],5
AVwehcBPByjofQCxzAgl,Emerald Isle Hotel,Beaver Island,4.0,0.75,"['clean rooms', 'location', 'comfortable', 'friendly staff']",[],2
AVwehkkIkufWRAb5DvVT,Days Inn Fayetteville,Fayetteville,1.0,0.0,[],"['noisy rooms', 'slow wifi', 'cleanliness', 'rude staff']",2
AVwehklfByjofQCxzB4C,Aqua Beach Inn,Myrtle Beach,4.0769,0.7692,"['location', 'clean rooms', 'view', 'comfortable', 'friendly staff']","['noisy rooms', 'broken', 'slow wifi', 'small rooms']",13
AVwehmSGByjofQCxzCIN,Three Oaks Motel,Titusville,1.0,0.0,[],[],1
AVwehoS2_7pvs4fzD0UP,Courtyard by Marriott Clemson,Clemson,4.0,0.75,"['clean rooms', 'location']",[],1
AVwehpVcIN2L1WUf5wag,Inn At Cross Keys Station,Madras,3.6,0.65,"['comfortable', 'food', 'good wifi', 'friendly staff']","['slow wifi', 'small rooms', 'broken']",5
AVwehqCVByjofQCxzCqv,BEST WESTERN PLUS Walla Walla Suites Inn,Walla Walla,5.0,1.0,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'food']",[],2
AVwehrU8ByjofQCxzC3S,Park Plaza Motel,Sidney,4.0,0.75,"['friendly staff', 'location', 'food']",[],1
AVwehtY0kufWRAb5Dwod,Crossland Economy Studios Spartanburg - Asheville Hwy.,Spartanburg,3.0,0.5,[],[],1
AVwehuno_7pvs4fzD1VE,Hampton Inn & Suites Palestine,Palestine,5.0,1.0,"['friendly staff', 'food', 'clean rooms', 'comfortable', 'location']",[],6
AVweiB6KByjofQCxzGQ0,Element Harrison - Newark,Harrison,4.3333,0.8333,"['clean rooms', 'food', 'friendly staff', 'location', 'comfortable']",[],3
AVweiNvCIN2L1WUf5181,Budget Inn,Plainview,1.0,0.0,[],['small rooms'],1
AVweiOv3IN2L1WUf52GS,Comfort Inn Suites West - Medical Center,Rochester,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable', 'food', 'good wifi']",[],1
AVweicmUkufWRAb5D4Fm,Holiday Inn Sarasota-Airport,Sarasota,3.0,0.5,['clean rooms'],"['small rooms', 'broken']",2
AVweiemTByjofQCxzK1F,The Pecos Trail Inn,Santa Fe,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable']",[],1
AVweiiVQ_7pvs4fzD9f3,Ramada Albuquerque East,Albuquerque,2.8,0.45,"['friendly staff', 'comfortable', 'food']",['cleanliness'],5
AVweisiYIN2L1WUf56hQ,Cougar Land Motel,Pullman,4.0,0.75,"['clean rooms', 'food', 'friendly staff', 'comfortable']",['broken'],2
AVweiu9v_7pvs4fzD_MD,Candlewood Suites Ft. Lauderdale Airport/Cruise,Fort Lauderdale,4.625,0.9062,"['clean rooms', 'comfortable', 'friendly staff', 'location']",['small rooms'],8
AVweiyLaByjofQCxzNl0,Rancho Tee Motel,Atascadero,2.0,0.25,[],[],1
AVwejMBmkufWRAb5D--V,Red Parrot Cafe @ Breakers Resort,Myrtle Beach,4.5,0.875,"['comfortable', 'view']",['small rooms'],2
AVwejMbEkufWRAb5D_BS,Hotel Damici Ristorante,Calistoga,4.0,0.75,['food'],[],1
AVwejVzQ_7pvs4fzEE-j,Hampton Inn & Suites Indianapolis/brownsburg,Brownsburg,4.25,0.8125,"['friendly staff', 'food', 'location', 'comfortable', 'good wifi']",['cleanliness'],4
AVwejXAEkufWRAb5EAnf,Comfort Inn,Worland,2.0,0.25,[],"['expensive', 'small rooms']",2
AVwejXZhIN2L1WUf6A9l,Dillon Motel,Manitou Springs,3.75,0.6875,"['clean rooms', 'location', 'comfortable']",['small rooms'],4
AVwejek7_7pvs4fzEGfs,My Place Suites,Wickenburg,5.0,1.0,[],[],1
AVwejnobkufWRAb5EDV8,Clubhouse Oakbrook Inn & Suites,Westmont,3.8333,0.7083,"['food', 'friendly staff', 'value', 'comfortable', 'location', 'clean rooms']","['noisy rooms', 'cleanliness']",6
AVwejuguIN2L1WUf6Eo4,Terrace Towers Lodge,Red River,5.0,1.0,"['clean rooms', 'view']",[],1
AVwekISWByjofQCxzazT,Wyndham Garden Elk Grove Village/o'hare,Elk Grove Village,1.0,0.0,[],[],1
AVwekMrEIN2L1WUf6JPE,Motel 6 Texarkana TX,Texarkana,3.0,0.5,"['clean rooms', 'location']",['cleanliness'],2
AVwekNMuByjofQCxzbhw,Hampton Inn-seattle/everett,Everett,4.0,0.75,"['clean rooms', 'good wifi']",[],2
AVwekOWFkufWRAb5EJE9,Best Western Adena Inn,Chillicothe,3.0,0.5,[],[],1
AVwekYtJ_7pvs4fzEPLW,Springhill Suites Pensacola,Pensacola,5.0,1.0,"['friendly staff', 'clean rooms', 'comfortable']",[],2
AVwektT2kufWRAb5ENbs,Budget Host Inn,Wytheville,3.8,0.7,"['friendly staff', 'food', 'clean rooms', 'value']",['broken'],5
AVwel0Z4_7pvs4fzEcCk,SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,San Diego,4.0,0.75,"['clean rooms', 'friendly staff', 'food']",['small rooms'],2
AVwel2fpIN2L1WUf6YOc,Best Western Dartmouth Inn,North Dartmouth,5.0,1.0,"['friendly staff', 'clean rooms', 'comfortable', 'food']",[],3
AVwelMOBByjofQCxzkgi,Americas Best Value Inn-arkansas City,Arkansas City,4.0,0.75,['value'],[],1
AVwelOCmIN2L1WUf6Spq,TownePlace Suites Pensacola,Pensacola,5.0,1.0,"['location', 'comfortable', 'food']",[],1
AVwelQLiByjofQCxzlFr,Baymont Inn Suites Grand Rapids SW/Byron Center,Byron Center,3.0,0.5,[],[],1
AVwelVZLIN2L1WUf6TpO,Wyndham Canterbury at San Francisco,San Francisco,3.9,0.725,"['food', 'location', 'comfortable', 'clean rooms', 'good wifi', 'value']","['slow wifi', 'broken', 'rude staff']",10
AVwelvld_7pvs4fzEbbe,Orange City Motel,Orange City,4.5,0.875,"['location', 'value', 'clean rooms', 'friendly staff', 'comfortable']",[],2
AVwem0xukufWRAb5EgAB,Comfort Inn,Winchester,4.0,0.75,"['friendly staff', 'comfortable']",[],3
AVwem5e6IN2L1WUf6hOs,Clarion Inn & Suites,Chicago,3.9545,0.7386,"['location', 'friendly staff', 'comfortable', 'clean rooms', 'food', 'value']","['cleanliness', 'noisy rooms', 'broken', 'slow wifi', 'small rooms']",22
AVwemBCCkufWRAb5EZCs,Clarion Resort Waterpark,Kissimmee,5.0,1.0,['location'],[],1
AVwemIqzByjofQCxzs4F,Elmwood Motor Court,Old Orchard Beach,4.0,0.75,"['location', 'food']",[],2
AVwemLkAkufWRAb5EaiN,Best Western Executive Inn,Grove City,5.0,1.0,"['friendly staff', 'good wifi', 'clean rooms', 'comfortable']",[],2
AVwemRsOIN2L1WUf6cCe,Wingate by Wyndham LaGrange-Callaway,LaGrange,3.0,0.5,"['friendly staff', 'comfortable', 'food']",['noisy rooms'],2
AVwemUd1kufWRAb5EbtL,Waldo Arms Hotel,Kaktovik,5.0,1.0,[],[],1
AVwemY7tIN2L1WUf6c-u,Hampton Inn & Suites Wilmington Christiana,Newark,5.0,1.0,"['clean rooms', 'comfortable', 'food', 'friendly staff', 'location']",[],5
AVwemhxrIN2L1WUf6d-H,Courtyard Houston Hobby Airport,Houston,2.5,0.375,[],['cleanliness'],2
AVwemomx_7pvs4fzEjTa,Millennium Hotel Cincinnati,Cincinnati,2.3333,0.3333,['location'],"['broken', 'cleanliness']",9
AVwemxGnByjofQCxzyPO,Best Western Central Inn,Savannah,3.5,0.625,"['clean rooms', 'food', 'location', 'friendly staff', 'comfortable', 'good wifi']",['slow wifi'],6
AVyishNkKV4T4IkwNah7,The Kahala Hotel & Resort,Honolulu,5.0,1.0,['friendly staff'],[],1
AVyx85zH8im-6PJyHFPh,Grande Colonial La Jolla,La Jolla,4.75,0.9375,"['friendly staff', 'food', 'location', 'view']",[],4
AVz1iS0Q-gnIPe8DUYOb,Residence Inn Seattle Downtown/Lake Union,Seattle,3.0,0.5,[],[],1
AVz3ZO-6LD2H7whiYJt9,The Joy Motel,Eureka Springs,1.0,0.0,[],[],1
AVz58fSi-gnIPe8DUnRl,Hampton Inn Suites San Antonio-Downtown/Market Square,San Antonio,5.0,1.0,"['food', 'good wifi']",[],1
AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Key West,4.44,0.86,"['friendly staff', 'location', 'food', 'clean rooms', 'comfortable', 'value']","['small rooms', 'noisy rooms', 'expensive', 'slow wifi']",25
AVz6h4ZP3D1zeR_xDHs1,Sleep Inn,Sevierville,5.0,1.0,"['clean rooms', 'friendly staff', 'food']",[],1
AVzA-V9_FcQ3k02bBaVI,Hyatt Place Pittsburgh North Shore,Pittsburgh,4.5,0.875,"['friendly staff', 'location', 'food', 'clean rooms', 'comfortable']",[],2
AVzA-lh4FcQ3k02bBahx,Renaissance Tulsa Hotel & Convention Center,Tulsa,5.0,1.0,['value'],[],1
AVzA0608-gnIPe8DScDt,The L.A. Hotel Downtown,Los Angeles,4.0,0.75,"['friendly staff', 'comfortable']",['small rooms'],2
AVzA2-Dg3D1zeR_xBA6y,DoubleTree by Hilton Hotel Metropolitan - New York City,New York,5.0,1.0,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'good wifi']",[],1
AVzA2-V13D1zeR_xBA7B,"The Beekman, A Thompson Hotel",New York,5.0,1.0,"['friendly staff', 'location', 'comfortable', 'food']",[],1
AVzBA2PM3D1zeR_xBET7,Aqua Waikiki Pearl,Honolulu,4.2,0.8,"['clean rooms', 'friendly staff', 'comfortable', 'location', 'good wifi']","['noisy rooms', 'slow wifi']",5
AVzBEbNmFcQ3k02bBd07,Portland Harbor Hotel,Portland,4.0,0.75,"['clean rooms', 'friendly staff', 'location', 'comfortable']",['broken'],1
AVzBLH7C-gnIPe8DSkd5,Courtyard Oklahoma City Northwest,Oklahoma City,4.0,0.75,"['clean rooms', 'location']",[],1
AVzOLKKGLD2H7whiWaQA,Embassy Suites by Hilton Nashville Airport,Nashville,5.0,1.0,"['friendly staff', 'location', 'comfortable', 'food']",[],1
AVzOLPqy-gnIPe8DSyDW,Freehand Chicago,Chicago,1.0,0.0,[],[],1
AVzOLf4aFcQ3k02bBrRN,Best Western Plus Inn At The Vines,Napa,4.1486,0.7872,"['food', 'clean rooms', 'friendly staff', 'location', 'comfortable', 'value']","['noisy rooms', 'expensive', 'small rooms', 'slow wifi', 'cleanliness', 'broken']",74
AVzOLoZuLD2H7whiWa_L,Villa Paradiso,Miami Beach,4.37,0.8425,"['location', 'comfortable', 'friendly staff', 'clean rooms', 'value', 'good wifi']","['noisy rooms', 'rude staff']",25
AVzOLv0p-gnIPe8DSzCs,"The Carlyle, A Rosewood Hotel",New York,1.0,0.0,[],['broken'],1
AVzOLyE1FcQ3k02bBr9S,The Broome,New York,5.0,1.0,"['friendly staff', 'comfortable', 'location']",[],2
AVzRUCGiFcQ3k02bBtGD,Best Western Beach Dunes Inn,Marina,1.0,0.0,[],"['cleanliness', 'broken']",1
AVzX1GbfFcQ3k02bB73-,The Charlesmark Hotel,Boston,4.2657,0.8164,"['location', 'food', 'friendly staff', 'comfortable', 'clean rooms', 'value']","['small rooms', 'expensive', 'noisy rooms', 'broken', 'cleanliness', 'slow wifi']",99
AVzX379oFcQ3k02bCABU,"The Roosevelt New Orleans, A Waldorf Astoria Hotel",New Orleans,4.5,0.875,"['location', 'clean rooms', 'friendly staff', 'food']",['broken'],2
AVzX37zs-gnIPe8DTHi5,"Mandarin Oriental, Miami",Miami,5.0,1.0,"['friendly staff', 'location', 'food']",[],1
AVzX38Ya-gnIPe8DTHlj,"The Ritz-Carlton, Pentagon City",Arlington,4.8235,0.9559,"['friendly staff', 'location', 'food', 'comfortable', 'clean rooms', 'value']","['expensive', 'small rooms', 'slow wifi']",34
AVzYkxFXFcQ3k02bCKjD,"The Ritz-Carlton, Boston",Boston,5.0,1.0,"['friendly staff', 'location']",[],1
AVzYm8FDFcQ3k02bCM1F,The Nolitan Hotel,New York,5.0,1.0,"['clean rooms', 'friendly staff', 'location', 'value']",[],1
AVzeBEOHLD2H7whiXH35,Home2 Suites by Hilton Baltimore Downtown,Baltimore,3.6,0.65,"['food', 'friendly staff']",['small rooms'],4
AVzfTGgI3D1zeR_xCEfw,Courtyard Las Vegas Henderson/Green Valley,Henderson,4.0,0.75,"['clean rooms', 'friendly staff', 'location', 'food']",[],1
AVzj4ARrFcQ3k02bClGt,Cedar Falls Motel,Morrilton,4.0,0.75,"['location', 'value']","['small rooms', 'broken']",1
AVzj5QuL-gnIPe8DTupv,Hilton Garden Inn Napa,Napa,4.0,0.75,"['friendly staff', 'location']",['noisy rooms'],1
AVzj61sFLD2H7whiXWvv,Americas Best Value Inn Bighorn Lodge,Grand Lake,4.0,0.75,"['clean rooms', 'friendly staff', 'location']",[],1
AVzj7L9vFcQ3k02bComN,Mesa Verde Motel,Mancos,4.0,0.75,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'food']",[],1
AVzoCJ-SFcQ3k02bCu4t,Ponderosa Lodge,Red River,5.0,1.0,"['clean rooms', 'friendly staff', 'location']",[],1
AVzoElk_-gnIPe8DT7CH,Courtyard Cleveland Beachwood,Beachwood,5.0,1.0,"['friendly staff', 'comfortable']",[],1
AVzsuPbiLD2H7whiXykw,Harbourfront Motel,Lexington,4.0,0.75,"['clean rooms', 'friendly staff', 'location', 'comfortable']",[],1
AVzxo_taLD2H7whiX61c,Quality Inn and Suites By The Parks,Kissimmee,4.3325,0.8331,"['food', 'friendly staff', 'location', 'clean rooms', 'comfortable', 'value']","['broken', 'cleanliness', 'noisy rooms', 'small rooms', 'expensive']",60
AWB2Z-WMa4HuVbedJ8XM,La Quinta Inn Norfolk Virginia Beach,Virginia Beach,3.5667,0.6417,"['friendly staff', 'clean rooms', 'comfortable', 'location', 'food', 'value']","['cleanliness', 'broken', 'slow wifi', 'noisy rooms', 'small rooms']",60
AWB2c3w1a4HuVbedJ8gL,Red Roof Inn - Richmond South,Richmond,3.8,0.7,"['clean rooms', 'comfortable', 'friendly staff', 'location', 'value']","['cleanliness', 'small rooms']",10
AWB2c3xp3-Khe5l_cVZC,Red Roof Inn Hampton Coliseum Convention Center,Hampton,2.52,0.38,"['friendly staff', 'comfortable', 'location', 'food', 'value']","['cleanliness', 'noisy rooms', 'rude staff', 'broken', 'small rooms', 'slow wifi']",25
AWB2m-qm3-Khe5l_cVmM,La Quinta Inn Roanoke Salem,Salem,4.0833,0.7708,"['clean rooms', 'friendly staff', 'food', 'location', 'comfortable']",['cleanliness'],12
AWB4WH1Ua4HuVbedJ9Q-,Extended Stay America Hampton - Coliseum,Hampton,3.0,0.5,"['friendly staff', 'location', 'food', 'clean rooms', 'comfortable']","['slow wifi', 'broken', 'cleanliness', 'small rooms', 'noisy rooms']",11
AWBwmDwiIxWefVJwvAe-,SpringHill Suites by Marriott Norfolk Virginia Beach,Norfolk,4.2174,0.8043,"['friendly staff', 'food', 'comfortable', 'clean rooms', 'location', 'value']","['noisy rooms', 'cleanliness', 'small rooms', 'broken']",46
AWCAC41O3-Khe5l_cYON,Best Western Plus Virginia Beach,Virginia Beach,3.7119,0.678,"['friendly staff', 'food', 'clean rooms', 'view', 'comfortable', 'location']","['noisy rooms', 'small rooms', 'broken', 'slow wifi', 'cleanliness', 'expensive']",59
AWCACeD5IxWefVJwvFCE,Best Western Springfield,Springfield,3.7125,0.6781,"['food', 'friendly staff', 'location', 'clean rooms', 'comfortable', 'value']","['cleanliness', 'broken', 'small rooms', 'noisy rooms', 'slow wifi', 'rude staff']",160
AWCACesxIxWefVJwvFDm,Best Western Continental Inn,El Cajon,2.7273,0.4318,"['food', 'location', 'clean rooms', 'friendly staff', 'comfortable']","['cleanliness', 'broken', 'small rooms', 'slow wifi', 'noisy rooms']",11
AWCACkxFa4HuVbedJ_Az,Days Inn & Suites Trinidad,Trinidad,4.5,0.875,"['clean rooms', 'comfortable', 'view', 'friendly staff', 'food', 'location']",[],4
AWCACyWIIxWefVJwvFeo,Best Western Inn At Palm Springs,Palm Springs,4.0,0.75,"['clean rooms', 'value']",[],1
AWCIJHukRxPSIh2Rpn0m,The Academy Hotel Colorado Springs,Colorado Springs,5.0,1.0,"['friendly staff', 'location', 'food']",[],1
AWCPOg2rRxPSIh2RpqQS,Hampton Inn Suites Indianapolis-Keystone,Indianapolis,5.0,1.0,"['clean rooms', 'friendly staff']",[],1
AWCVdo9B3-Khe5l_co-n,Homewood Suites by Hilton Virginia Beach/Norfolk Airport,Virginia Beach,4.5833,0.8958,"['comfortable', 'friendly staff', 'food', 'clean rooms', 'location', 'good wifi']",['broken'],24
AWCqkS1Ea4HuVbedKjtc,Virginia Beach Resort Hotel Conference Center,Virginia Beach,3.7857,0.6964,"['friendly staff', 'clean rooms', 'food', 'location', 'comfortable', 'view']","['noisy rooms', 'cleanliness', 'rude staff', 'broken', 'small rooms', 'slow wifi']",42
AWE1_85Y3-Khe5l_fvSC,Hotel St. Augustine,Miami Beach,3.7941,0.6985,"['location', 'friendly staff', 'food', 'clean rooms', 'comfortable', 'value']","['cleanliness', 'noisy rooms', 'broken', 'rude staff']",34
AWE1_Z8-RxPSIh2Rsaks,Montage Beverly Hills,Beverly Hills,4.0182,0.7545,"['location', 'friendly staff', 'comfortable', 'food', 'view', 'clean rooms']","['expensive', 'slow wifi']",11
AWE1_wwU3-Khe5l_fvRW,Sense Beach House,Miami Beach,4.4771,0.8693,"['friendly staff', 'location', 'comfortable', 'food', 'clean rooms', 'view']","['expensive', 'noisy rooms', 'slow wifi']",35
AWE2AflvRxPSIh2RsapS,Hyatt Regency Sacramento,Sacramento,5.0,1.0,"['friendly staff', 'location']",[],1
AWE2BgHcIxWefVJwyDYU,W Boston,Boston,4.2256,0.8064,"['friendly staff', 'location', 'comfortable', 'food', 'clean rooms', 'good wifi']","['noisy rooms', 'expensive', 'rude staff', 'small rooms', 'slow wifi', 'broken']",78
AWE2CYSsIxWefVJwyDrn,Virgin Hotels Chicago,Chicago,4.7763,0.9441,"['friendly staff', 'comfortable', 'location', 'view', 'clean rooms', 'good wifi']",[],19
AWE2CvxXa4HuVbedNVUf,Royal Resort,Las Vegas,4.0,0.75,"['friendly staff', 'location', 'clean rooms', 'food']","['broken', 'noisy rooms', 'expensive', 'small rooms']",2
